window_id,train_start,train_end,test_start,test_end,model,mae,rmse,smape,bias
1995-01-09__1996-12-30,1995-01-09,1996-12-30,1997-01-06,1997-01-27,Seasonal Naive (recursive),0.14375,0.14392272232000058,11.873471539810392,-0.14375
1995-01-09__1996-12-30,1995-01-09,1996-12-30,1997-01-06,1997-01-27,XGBoost (recursive),0.010524549722671472,0.011225121688394858,0.8227991063462624,-0.008502126932144138
1995-02-06__1997-01-27,1995-02-06,1997-01-27,1997-02-03,1997-02-24,Naive (recursive),0.0049438724517822386,0.005342498943674883,0.3870446600070965,0.0049438724517822386
1995-02-06__1997-01-27,1995-02-06,1997-01-27,1997-02-03,1997-02-24,Seasonal Naive (recursive),0.14075000000000004,0.14151766674164754,11.675000152631391,-0.14075000000000004
1995-02-06__1997-01-27,1995-02-06,1997-01-27,1997-02-03,1997-02-24,XGBoost (recursive),0.00228399515151978,0.0025916832733521114,0.17902670191234346,0.00228399515151978
1995-03-06__1997-02-24,1995-03-06,1997-02-24,1997-03-03,1997-03-24,Naive (recursive),0.018955739736557065,0.020106139114539272,1.5029644535675974,0.018955739736557065
1995-03-06__1997-02-24,1995-03-06,1997-02-24,1997-03-03,1997-03-24,Seasonal Naive (recursive),0.06949999999999995,0.07216300991505269,5.715186797740835,-0.06949999999999995
1995-03-06__1997-02-24,1995-03-06,1997-02-24,1997-03-03,1997-03-24,XGBoost (recursive),0.01979198813438421,0.020817259531306073,1.5687211036083175,0.01979198813438421
1995-04-03__1997-03-24,1995-04-03,1997-03-24,1997-03-31,1997-04-21,Naive (recursive),0.0021528403759002446,0.002547793118534025,0.17251685000826433,0.0021528403759002446
1995-04-03__1997-03-24,1995-04-03,1997-03-24,1997-03-31,1997-04-21,Seasonal Naive (recursive),0.030499999999999916,0.037128156431473845,2.415006567859199,0.01899999999999996
1995-04-03__1997-03-24,1995-04-03,1997-03-24,1997-03-31,1997-04-21,XGBoost (recursive),0.003091928482055639,0.003319801538955258,0.2479846307454322,0.0013156037330627202
1995-05-01__1997-04-21,1995-05-01,1997-04-21,1997-04-28,1997-05-19,Naive (recursive),0.006384677171707209,0.006444843632513864,0.5148587567401438,-0.0006494386196136404
1995-05-01__1997-04-21,1995-05-01,1997-04-21,1997-04-28,1997-05-19,Seasonal Naive (recursive),0.08224999999999999,0.08229064345355429,6.416263547555539,0.08224999999999999
1995-05-01__1997-04-21,1995-05-01,1997-04-21,1997-04-28,1997-05-19,XGBoost (recursive),0.003689375638961767,0.004502198240390828,0.2980366260619473,-2.7492761611958016e-05
1995-05-29__1997-05-19,1995-05-29,1997-05-19,1997-05-26,1997-06-16,Naive (recursive),0.00924540162086479,0.009957922219238961,0.7403168946645067,-0.0066834828853606365
1995-05-29__1997-05-19,1995-05-29,1997-05-19,1997-05-26,1997-06-16,Seasonal Naive (recursive),0.059750000000000025,0.05987695717051763,4.662562776101793,0.059750000000000025
1995-05-29__1997-05-19,1995-05-29,1997-05-19,1997-05-26,1997-06-16,XGBoost (recursive),0.009211283206939647,0.010427742017274567,0.7375799149332246,-0.006655682563781684
1995-06-26__1997-06-16,1995-06-26,1997-06-16,1997-06-23,1997-07-14,Naive (recursive),0.016144768714904778,0.016691908811958204,1.3103390820263623,0.016144768714904778
1995-06-26__1997-06-16,1995-06-26,1997-06-16,1997-06-23,1997-07-14,Seasonal Naive (recursive),0.05449999999999994,0.05452063829413586,4.352719786339268,0.05449999999999994
1995-06-26__1997-06-16,1995-06-26,1997-06-16,1997-06-23,1997-07-14,XGBoost (recursive),0.015617978811264033,0.016270152504229394,1.2678898269799845,0.015617978811264033
1995-07-24__1997-07-14,1995-07-24,1997-07-14,1997-07-21,1997-08-11,Naive (recursive),0.01627769970893861,0.023851476913048942,1.3101807961318344,-0.014909554243087764
1995-07-24__1997-07-14,1995-07-24,1997-07-14,1997-07-21,1997-08-11,Seasonal Naive (recursive),0.03424999999999995,0.03721894678789283,2.7478442788713737,0.022249999999999936
1995-07-24__1997-07-14,1995-07-24,1997-07-14,1997-07-21,1997-08-11,XGBoost (recursive),0.016885731220245392,0.024274766910824024,1.3601013217915239,-0.013352029800415055
1995-08-21__1997-08-11,1995-08-21,1997-08-11,1997-08-18,1997-09-08,Naive (recursive),0.00929489493370056,0.010310694711990741,0.7254523840979218,-0.00929489493370056
1995-08-21__1997-08-11,1995-08-21,1997-08-11,1997-08-18,1997-09-08,Seasonal Naive (recursive),0.03649999999999998,0.037269290307168426,2.8825053846537734,-0.03649999999999998
1995-08-21__1997-08-11,1995-08-21,1997-08-11,1997-08-18,1997-09-08,XGBoost (recursive),0.007968464374542239,0.009191024817435016,0.6213916892893835,-0.007968464374542239
1995-09-18__1997-09-08,1995-09-18,1997-09-08,1997-09-15,1997-10-06,Naive (recursive),0.021126157999038775,0.02312672562442163,1.6602630587868994,0.021126157999038775
1995-09-18__1997-09-08,1995-09-18,1997-09-08,1997-09-15,1997-10-06,Seasonal Naive (recursive),0.018499999999999905,0.020062402647738807,1.4703913793186518,-0.018499999999999905
1995-09-18__1997-09-08,1995-09-18,1997-09-08,1997-09-15,1997-10-06,XGBoost (recursive),0.019547078847885202,0.02157077970325087,1.5373725987944378,0.019547078847885202
1995-10-16__1997-10-06,1995-10-16,1997-10-06,1997-10-13,1997-11-03,Naive (recursive),0.02150809621810912,0.023975588861518658,1.731613294710563,0.02150809621810912
1995-10-16__1997-10-06,1995-10-16,1997-10-06,1997-10-13,1997-11-03,Seasonal Naive (recursive),0.02250000000000002,0.028956864471140507,1.8083910754425534,0.02250000000000002
1995-10-16__1997-10-06,1995-10-16,1997-10-06,1997-10-13,1997-11-03,XGBoost (recursive),0.020106122493743883,0.021599414964988607,1.6195849162639138,0.020106122493743883
1995-11-13__1997-11-03,1995-11-13,1997-11-03,1997-11-10,1997-12-01,Naive (recursive),0.016939445495605387,0.020301585553436398,1.3931549086981503,0.016439445495605443
1995-11-13__1997-11-03,1995-11-13,1997-11-03,1997-11-10,1997-12-01,Seasonal Naive (recursive),0.07274999999999993,0.07430511422506521,5.839393712946131,0.07274999999999993
1995-11-13__1997-11-03,1995-11-13,1997-11-03,1997-11-10,1997-12-01,XGBoost (recursive),0.019153532028198195,0.022032975315551404,1.5735092392376555,0.019153532028198195
1995-12-11__1997-12-01,1995-12-11,1997-12-01,1997-12-08,1997-12-29,Naive (recursive),0.02667541718482974,0.029729692110592003,2.2542876794789777,0.02667541718482974
1995-12-11__1997-12-01,1995-12-11,1997-12-01,1997-12-08,1997-12-29,Seasonal Naive (recursive),0.10849999999999999,0.10865771946806171,8.851506835938245,0.10849999999999999
1995-12-11__1997-12-01,1995-12-11,1997-12-01,1997-12-08,1997-12-29,XGBoost (recursive),0.028800448656082167,0.03221651796890236,2.431147921676936,0.028800448656082167
1996-01-08__1997-12-29,1996-01-08,1997-12-29,1998-01-05,1998-01-26,Naive (recursive),0.020765228033065797,0.023656277649789982,1.8240691824978648,0.020765228033065797
1996-01-08__1997-12-29,1996-01-08,1997-12-29,1998-01-05,1998-01-26,Seasonal Naive (recursive),0.15025,0.1512721058225871,12.449596707311928,0.15025
1996-01-08__1997-12-29,1996-01-08,1997-12-29,1998-01-05,1998-01-26,XGBoost (recursive),0.01745141649246218,0.020529513317668727,1.5362872780756411,0.01745141649246218
1996-02-05__1998-01-26,1996-02-05,1998-01-26,1998-02-02,1998-02-23,Naive (recursive),0.01814653348922729,0.020781022536166614,1.6454005023504703,0.01814653348922729
1996-02-05__1998-01-26,1996-02-05,1998-01-26,1998-02-02,1998-02-23,Seasonal Naive (recursive),0.18024999999999997,0.1803198547026921,15.199080684823073,0.18024999999999997
1996-02-05__1998-01-26,1996-02-05,1998-01-26,1998-02-02,1998-02-23,XGBoost (recursive),0.019746021270751923,0.02215584056596025,1.788813675750866,0.019746021270751923
1996-03-04__1998-02-23,1996-03-04,1998-02-23,1998-03-02,1998-03-23,Naive (recursive),0.03202136111259468,0.034596840013016716,2.9789812282368393,0.03202136111259468
1996-03-04__1998-02-23,1996-03-04,1998-02-23,1998-03-02,1998-03-23,Seasonal Naive (recursive),0.192,0.19211324785136502,16.60556094517209,0.192
1996-03-04__1998-02-23,1996-03-04,1998-02-23,1998-03-02,1998-03-23,XGBoost (recursive),0.034239258289337215,0.03694000514456738,3.181567489003459,0.034239258289337215
1996-04-01__1998-03-23,1996-04-01,1998-03-23,1998-03-30,1998-04-20,Naive (recursive),0.025356847286224393,0.025534134137471087,2.3879939612430894,-0.025356847286224393
1996-04-01__1998-03-23,1996-04-01,1998-03-23,1998-03-30,1998-04-20,Seasonal Naive (recursive),0.17125,0.17126076608493845,14.761399587117227,0.17125
1996-04-01__1998-03-23,1996-04-01,1998-03-23,1998-03-30,1998-04-20,XGBoost (recursive),0.024097209692001353,0.024222863064329553,2.2679912902632853,-0.024097209692001353
1996-04-29__1998-04-20,1996-04-29,1998-04-20,1998-04-27,1998-05-18,Naive (recursive),0.024295657634735124,0.025931767385922382,2.229913463403996,-0.024295657634735124
1996-04-29__1998-04-20,1996-04-29,1998-04-20,1998-04-27,1998-05-18,Seasonal Naive (recursive),0.14100000000000001,0.14128871150944794,12.052009536354516,0.14100000000000001
1996-04-29__1998-04-20,1996-04-29,1998-04-20,1998-04-27,1998-05-18,XGBoost (recursive),0.025185453653335577,0.02720859270760725,2.312797304891322,-0.025185453653335577
1996-05-27__1998-05-18,1996-05-27,1998-05-18,1998-05-25,1998-06-15,Naive (recursive),0.010197602987289445,0.012019021107434096,0.9260500176159323,-0.0096976029872895
1996-05-27__1998-05-18,1996-05-27,1998-05-18,1998-05-25,1998-06-15,Seasonal Naive (recursive),0.14424999999999988,0.14440654417303936,12.230360206292715,0.14424999999999988
1996-05-27__1998-05-18,1996-05-27,1998-05-18,1998-05-25,1998-06-15,XGBoost (recursive),0.014824981451034613,0.015317380693977927,1.3476047211372042,-0.014824981451034613
1996-06-24__1998-06-15,1996-06-24,1998-06-15,1998-06-22,1998-07-13,Naive (recursive),0.005650029659271194,0.007201174826416265,0.5143664550434084,0.004793035507202115
1996-06-24__1998-06-15,1996-06-24,1998-06-15,1998-06-22,1998-07-13,Seasonal Naive (recursive),0.12949999999999995,0.12956658519849934,11.163128604329007,0.12949999999999995
1996-06-24__1998-06-15,1996-06-24,1998-06-15,1998-06-22,1998-07-13,XGBoost (recursive),0.003285410642623887,0.0041410254887845055,0.29929981862477706,0.0029284164905547527
1996-07-22__1998-07-13,1996-07-22,1998-07-13,1998-07-20,1998-08-10,Naive (recursive),0.01220929455757136,0.014076759232227138,1.124358774564064,0.009709294557571413
1996-07-22__1998-07-13,1996-07-22,1998-07-13,1998-07-20,1998-08-10,Seasonal Naive (recursive),0.15325,0.15621219542660553,13.196333532240661,0.15325
1996-07-22__1998-07-13,1996-07-22,1998-07-13,1998-07-20,1998-08-10,XGBoost (recursive),0.012490924596786468,0.016479227205850377,1.1497642612277905,0.01156240487098692
1996-08-19__1998-08-10,1996-08-19,1998-08-10,1998-08-17,1998-09-07,Naive (recursive),0.015766286849975608,0.01727151574927826,1.4846825754827577,0.015766286849975608
1996-08-19__1998-08-10,1996-08-19,1998-08-10,1998-08-17,1998-09-07,Seasonal Naive (recursive),0.22875,0.22907476945311983,19.553915108974405,0.22875
1996-08-19__1998-08-10,1996-08-19,1998-08-10,1998-08-17,1998-09-07,XGBoost (recursive),0.017460436344146735,0.020114780452053036,1.6421894906124557,0.017460436344146735
1996-09-16__1998-09-07,1996-09-16,1998-09-07,1998-09-14,1998-10-05,Naive (recursive),0.009061786890029955,0.009530237543680337,0.855998177044375,0.009061786890029955
1996-09-16__1998-09-07,1996-09-16,1998-09-07,1998-09-14,1998-10-05,Seasonal Naive (recursive),0.21299999999999997,0.21366211643620867,18.386760851749433,0.21299999999999997
1996-09-16__1998-09-07,1996-09-16,1998-09-07,1998-09-14,1998-10-05,XGBoost (recursive),0.016257558584213294,0.016660592644653516,1.5346075159105643,0.016257558584213294
1996-10-14__1998-10-05,1996-10-14,1998-10-05,1998-10-12,1998-11-02,Naive (recursive),0.01739005231857299,0.02241236090717679,1.6296668873635103,0.015390052318572989
1996-10-14__1998-10-05,1996-10-14,1998-10-05,1998-10-12,1998-11-02,Seasonal Naive (recursive),0.17725000000000002,0.17733795420044746,15.476192488646086,0.17725000000000002
1996-10-14__1998-10-05,1996-10-14,1998-10-05,1998-10-12,1998-11-02,XGBoost (recursive),0.02441729879379273,0.029632110212582007,2.2792719786702484,0.02441729879379273
1996-11-11__1998-11-02,1996-11-11,1998-11-02,1998-11-09,1998-11-30,Naive (recursive),0.021803181171417274,0.026064026734822734,2.0959487514249022,0.021803181171417274
1996-11-11__1998-11-02,1996-11-11,1998-11-02,1998-11-09,1998-11-30,Seasonal Naive (recursive),0.17725000000000007,0.17727450465309452,15.813825608357746,0.17725000000000007
1996-11-11__1998-11-02,1996-11-11,1998-11-02,1998-11-09,1998-11-30,XGBoost (recursive),0.02345964193344119,0.02667696286342373,2.253204913588093,0.02345964193344119
1996-12-09__1998-11-30,1996-12-09,1998-11-30,1998-12-07,1998-12-28,Naive (recursive),0.029907010078430163,0.030806206433473284,2.9866075988008367,0.029907010078430163
1996-12-09__1998-11-30,1996-12-09,1998-11-30,1998-12-07,1998-12-28,Seasonal Naive (recursive),0.185,0.185070256929632,17.135196978898893,0.185
1996-12-09__1998-11-30,1996-12-09,1998-11-30,1998-12-07,1998-12-28,XGBoost (recursive),0.03193603801727296,0.03303424917500347,3.1856523153328418,0.03193603801727296
1997-01-06__1998-12-28,1997-01-06,1998-12-28,1999-01-04,1999-01-25,Naive (recursive),0.04840273451805116,0.05534967447257082,4.778877905436212,0.04840273451805116
1997-01-06__1998-12-28,1997-01-06,1998-12-28,1999-01-04,1999-01-25,Seasonal Naive (recursive),0.152,0.15261553000923594,14.38350909685015,0.152
1997-01-06__1998-12-28,1997-01-06,1998-12-28,1999-01-04,1999-01-25,XGBoost (recursive),0.06410935616493227,0.06419815098165996,6.333289625206525,0.06410935616493227
1997-02-03__1999-01-25,1997-02-03,1999-01-25,1999-02-01,1999-02-22,Naive (recursive),0.019008291721344023,0.02162601966599716,1.9601635230654773,0.019008291721344023
1997-02-03__1999-01-25,1997-02-03,1999-01-25,1999-02-01,1999-02-22,Seasonal Naive (recursive),0.13400000000000006,0.13413053343664902,13.022778355541673,0.13400000000000006
1997-02-03__1999-01-25,1997-02-03,1999-01-25,1999-02-01,1999-02-22,XGBoost (recursive),0.020424050569534336,0.022225305001877364,2.1046503687836577,0.020424050569534336
1997-03-03__1999-02-22,1997-03-03,1999-02-22,1999-03-01,1999-03-22,Naive (recursive),0.04546141731739042,0.059564474596136695,4.576518384749489,-0.04546141731739042
1997-03-03__1999-02-22,1997-03-03,1999-02-22,1999-03-01,1999-03-22,Seasonal Naive (recursive),0.06725000000000003,0.08113106679934635,6.601426369557917,0.06274999999999997
1997-03-03__1999-02-22,1997-03-03,1999-02-22,1999-03-01,1999-03-22,XGBoost (recursive),0.04361532711982724,0.058634631703368065,4.382826684767623,-0.04361532711982724
1997-03-31__1999-03-22,1997-03-31,1999-03-22,1999-03-29,1999-04-19,Naive (recursive),0.09192823815345763,0.0934887167388752,8.246290213887027,-0.09192823815345763
1997-03-31__1999-03-22,1997-03-31,1999-03-22,1999-03-29,1999-04-19,Seasonal Naive (recursive),0.08374999999999999,0.08723674684443476,7.481574027567282,-0.08374999999999999
1997-03-31__1999-03-22,1997-03-31,1999-03-22,1999-03-29,1999-04-19,XGBoost (recursive),0.08553373408317566,0.08802132735669727,7.648731735650751,-0.08553373408317566
1997-04-28__1999-04-19,1997-04-28,1999-04-19,1999-04-26,1999-05-17,Naive (recursive),0.00215609192848204,0.0024197191332799464,0.18334840673900812,0.0007749063968658931
1997-04-28__1999-04-19,1997-04-28,1999-04-19,1999-04-26,1999-05-17,Seasonal Naive (recursive),0.07699999999999996,0.07724635913750236,6.7681770968068795,-0.07699999999999996
1997-04-28__1999-04-19,1997-04-28,1999-04-19,1999-04-26,1999-05-17,XGBoost (recursive),0.0036992998123168697,0.00408572138614181,0.31424674352603377,0.000909869194030799
1997-05-26__1999-05-17,1997-05-26,1999-05-17,1999-05-24,1999-06-14,Naive (recursive),0.020661363124847454,0.021490395535777376,1.7752915632300956,0.020661363124847454
1997-05-26__1999-05-17,1997-05-26,1999-05-17,1999-05-24,1999-06-14,Seasonal Naive (recursive),0.046999999999999875,0.04751315607281827,4.155251009206074,-0.046999999999999875
1997-05-26__1999-05-17,1997-05-26,1999-05-17,1999-05-24,1999-06-14,XGBoost (recursive),0.020981426954269466,0.023374791901321086,1.8023781625715334,0.020981426954269466
1997-06-23__1999-06-14,1997-06-23,1999-06-14,1999-06-21,1999-07-12,Naive (recursive),0.01034802556037906,0.011348324347105206,0.8912888522026701,-0.01034802556037906
1997-06-23__1999-06-14,1997-06-23,1999-06-14,1999-06-21,1999-07-12,Seasonal Naive (recursive),0.07049999999999995,0.07152272366178453,6.2321733677163,-0.07049999999999995
1997-06-23__1999-06-14,1997-06-23,1999-06-14,1999-06-21,1999-07-12,XGBoost (recursive),0.005757306575775167,0.00758210059965631,0.49593572759937193,-0.0016590685844421471
1997-07-21__1999-07-12,1997-07-21,1999-07-12,1999-07-19,1999-08-09,Naive (recursive),0.04510744524002075,0.04668120428483177,3.729502740672508,-0.04510744524002075
1997-07-21__1999-07-12,1997-07-21,1999-07-12,1999-07-19,1999-08-09,Seasonal Naive (recursive),0.14649999999999996,0.14830879946921555,12.661290857354308,-0.14649999999999996
1997-07-21__1999-07-12,1997-07-21,1999-07-12,1999-07-19,1999-08-09,XGBoost (recursive),0.043968151807785016,0.04585247933693794,3.6333215954461764,-0.043968151807785016
1997-08-18__1999-08-09,1997-08-18,1999-08-09,1999-08-16,1999-09-06,Naive (recursive),0.032834978580474794,0.033197532827141676,2.6070393675484107,-0.032834978580474794
1997-08-18__1999-08-09,1997-08-18,1999-08-09,1999-08-16,1999-09-06,Seasonal Naive (recursive),0.22024999999999995,0.22046598377073953,18.896811374495282,-0.22024999999999995
1997-08-18__1999-08-09,1997-08-18,1999-08-09,1999-08-16,1999-09-06,XGBoost (recursive),0.03428207707405084,0.034555741995077015,2.723430700293144,-0.03428207707405084
1997-09-15__1999-09-06,1997-09-15,1999-09-06,1999-09-13,1999-10-04,Naive (recursive),0.02335638117790223,0.02500513131349001,1.8141748626536023,-0.02335638117790223
1997-09-15__1999-09-06,1997-09-15,1999-09-06,1999-09-13,1999-10-04,Seasonal Naive (recursive),0.24700000000000005,0.24707792293120814,21.017151455031726,-0.24700000000000005
1997-09-15__1999-09-06,1997-09-15,1999-09-06,1999-09-13,1999-10-04,XGBoost (recursive),0.02973593950271608,0.03134606035290284,2.316753045732462,-0.02973593950271608
1997-10-13__1999-10-04,1997-10-13,1999-10-04,1999-10-11,1999-11-01,Naive (recursive),0.00809300088882453,0.009840344416961702,0.6310801275824159,0.00809300088882453
1997-10-13__1999-10-04,1997-10-13,1999-10-04,1999-10-11,1999-11-01,Seasonal Naive (recursive),0.22224999999999995,0.2222695435726631,19.033878614137194,-0.22224999999999995
1997-10-13__1999-10-04,1997-10-13,1999-10-04,1999-10-11,1999-11-01,XGBoost (recursive),0.011561534404754714,0.011701674248867637,0.9023618713773387,0.005377235412597714
1997-11-10__1999-11-01,1997-11-10,1999-11-01,1999-11-08,1999-11-29,Naive (recursive),0.019562028408050547,0.02198356869009447,1.5129185412083963,-0.019562028408050547
1997-11-10__1999-11-01,1997-11-10,1999-11-01,1999-11-08,1999-11-29,Seasonal Naive (recursive),0.265,0.26643104173500504,22.742802413225295,-0.265
1997-11-10__1999-11-01,1997-11-10,1999-11-01,1999-11-08,1999-11-29,XGBoost (recursive),0.014544264078140245,0.017007991489009455,1.1212387414613894,-0.014544264078140245
1997-12-08__1999-11-29,1997-12-08,1999-11-29,1999-12-06,1999-12-27,Naive (recursive),0.0061862506866455225,0.006872992051812807,0.4724536069857774,-0.005186250686645522
1997-12-08__1999-11-29,1997-12-08,1999-11-29,1999-12-06,1999-12-27,Seasonal Naive (recursive),0.326,0.3260651775335723,28.34927322231899,-0.326
1997-12-08__1999-11-29,1997-12-08,1999-11-29,1999-12-06,1999-12-27,XGBoost (recursive),0.008099055767059327,0.008743575701868594,0.618841888175818,-0.008099055767059327
1998-01-05__1999-12-27,1998-01-05,1999-12-27,2000-01-03,2000-01-24,Naive (recursive),0.031572062492370656,0.04129997150710989,2.4104529316050822,-0.030572062492370655
1998-01-05__1999-12-27,1998-01-05,1999-12-27,2000-01-03,2000-01-24,Seasonal Naive (recursive),0.3417500000000001,0.34239122360247504,29.6768340602067,-0.3417500000000001
1998-01-05__1999-12-27,1998-01-05,1999-12-27,2000-01-03,2000-01-24,XGBoost (recursive),0.037993970632553165,0.042518688512281334,2.9056225552129593,-0.037993970632553165
1998-02-02__2000-01-24,1998-02-02,2000-01-24,2000-01-31,2000-02-21,Naive (recursive),0.050035948038101186,0.06013097732849244,3.643230365138957,-0.050035948038101186
1998-02-02__2000-01-24,1998-02-02,2000-01-24,2000-01-31,2000-02-21,Seasonal Naive (recursive),0.42700000000000005,0.42914566291645084,36.289518923420076,-0.42700000000000005
1998-02-02__2000-01-24,1998-02-02,2000-01-24,2000-01-31,2000-02-21,XGBoost (recursive),0.05042779588699342,0.05560678851012497,3.672372155276562,-0.05042779588699342
1998-03-02__2000-02-21,1998-03-02,2000-02-21,2000-02-28,2000-03-20,Naive (recursive),0.09181734657287594,0.10269715195937042,6.129545169849372,-0.09181734657287594
1998-03-02__2000-02-21,1998-03-02,2000-02-21,2000-02-28,2000-03-20,Seasonal Naive (recursive),0.53525,0.5360398772479525,42.33210795778833,-0.53525
