window_id,train_start,train_end,test_start,test_end,model,mae,rmse,smape,bias
2000-01-31__2002-01-21,2000-01-31,2002-01-21,2002-01-28,2002-02-18,XGBoost (direct multi-horizon),0.11526166343688965,0.11701640281739563,9.49810697548908,0.11526166343688965
2000-02-28__2002-02-18,2000-02-28,2002-02-18,2002-02-25,2002-03-18,Naive (recursive),0.13224999999999998,0.1513893985720268,10.639620150565465,-0.13224999999999998
2000-02-28__2002-02-18,2000-02-28,2002-02-18,2002-02-25,2002-03-18,XGBoost (direct multi-horizon),0.06570547533035276,0.07748990096624993,5.11353029699626,-0.024664326190948493
2000-03-27__2002-03-18,2000-03-27,2002-03-18,2002-03-25,2002-04-15,Naive (recursive),0.11149999999999988,0.11267209059922503,8.051189735163975,-0.11149999999999988
2000-03-27__2002-03-18,2000-03-27,2002-03-18,2002-03-25,2002-04-15,XGBoost (direct multi-horizon),0.14034145665168757,0.14390523306816594,10.281764729017079,-0.14034145665168757
2000-04-24__2002-04-15,2000-04-24,2002-04-15,2002-04-22,2002-05-13,Naive (recursive),0.010499999999999898,0.010908712114635618,0.7289987189929896,0.010499999999999898
2000-04-24__2002-04-15,2000-04-24,2002-04-15,2002-04-22,2002-05-13,XGBoost (direct multi-horizon),0.10446656155586248,0.1101666820284682,7.5799642242975125,-0.10446656155586248
2000-05-22__2002-05-13,2000-05-22,2002-05-13,2002-05-20,2002-06-10,Naive (recursive),0.007500000000000007,0.009327379053088823,0.5261940687257601,0.006500000000000006
2000-05-22__2002-05-13,2000-05-22,2002-05-13,2002-05-20,2002-06-10,XGBoost (direct multi-horizon),0.0729017739295959,0.07811616534403494,4.972684566937966,0.0729017739295959
2000-06-19__2002-06-10,2000-06-19,2002-06-10,2002-06-17,2002-07-08,Naive (recursive),0.01200000000000001,0.013038404810405309,0.842649533197095,-0.01200000000000001
2000-06-19__2002-06-10,2000-06-19,2002-06-10,2002-06-17,2002-07-08,XGBoost (direct multi-horizon),0.023735283613204983,0.0272775138359076,1.6783308150024698,-0.01834327960014348
2000-07-17__2002-07-08,2000-07-17,2002-07-08,2002-07-15,2002-08-05,Naive (recursive),0.019500000000000017,0.020615528128088322,1.3599366874030905,-0.019500000000000017
2000-07-17__2002-07-08,2000-07-17,2002-07-08,2002-07-15,2002-08-05,XGBoost (direct multi-horizon),0.004339508533477809,0.004874383961896187,0.30008589464090385,-0.0004876303672791127
2000-08-14__2002-08-05,2000-08-14,2002-08-05,2002-08-12,2002-09-02,Naive (recursive),0.00275000000000003,0.0038405728739342856,0.1911356103187303,-0.0007499999999999174
2000-08-14__2002-08-05,2000-08-14,2002-08-05,2002-08-12,2002-09-02,XGBoost (direct multi-horizon),0.020221554756164606,0.02402589912843624,1.3930250564075564,0.015523653984069852
2000-09-11__2002-09-02,2000-09-11,2002-09-02,2002-09-09,2002-09-30,Naive (recursive),0.017250000000000043,0.024150569351466686,1.1873032354434658,-0.017250000000000043
2000-09-11__2002-09-02,2000-09-11,2002-09-02,2002-09-09,2002-09-30,XGBoost (direct multi-horizon),0.028366764068603556,0.03671092109533788,1.9601051649972538,-0.01254237604141234
2000-10-09__2002-09-30,2000-10-09,2002-09-30,2002-10-07,2002-10-28,Naive (recursive),0.03350000000000003,0.03416138170507748,2.275181902814001,-0.03350000000000003
2000-10-09__2002-09-30,2000-10-09,2002-09-30,2002-10-07,2002-10-28,XGBoost (direct multi-horizon),0.046419085025787454,0.05078091699775877,3.1743083901213622,-0.046419085025787454
2000-11-06__2002-10-28,2000-11-06,2002-10-28,2002-11-04,2002-11-25,Naive (recursive),0.044500000000000095,0.05233067933822386,3.0601593439821455,0.044500000000000095
2000-11-06__2002-10-28,2000-11-06,2002-10-28,2002-11-04,2002-11-25,XGBoost (direct multi-horizon),0.012234768390655515,0.015066844268330671,0.8552700598424159,0.012234768390655515
2000-12-04__2002-11-25,2000-12-04,2002-11-25,2002-12-02,2002-12-23,Naive (recursive),0.029000000000000026,0.03441656577870604,2.0168407496195333,-0.011499999999999955
2000-12-04__2002-11-25,2000-12-04,2002-11-25,2002-12-02,2002-12-23,XGBoost (direct multi-horizon),0.06327194857597351,0.07208746232189303,4.334618128259201,0.06327194857597351
2001-01-01__2002-12-23,2001-01-01,2002-12-23,2002-12-30,2003-01-20,Naive (recursive),0.05699999999999994,0.057900777196856275,3.8712568084968146,-0.05699999999999994
2001-01-01__2002-12-23,2001-01-01,2002-12-23,2002-12-30,2003-01-20,XGBoost (direct multi-horizon),0.014322867155075025,0.02017486489085203,0.9564937085662241,-0.004529684782028198
2001-01-29__2003-01-20,2001-01-29,2003-01-20,2003-01-27,2003-02-17,Naive (recursive),0.15250000000000002,0.16163848551629037,9.607068791373075,-0.15250000000000002
2001-01-29__2003-01-20,2001-01-29,2003-01-20,2003-01-27,2003-02-17,XGBoost (direct multi-horizon),0.19051261973381045,0.2005405786122502,12.164062343618262,-0.19051261973381045
2001-02-26__2003-02-17,2001-02-26,2003-02-17,2003-02-24,2003-03-17,Naive (recursive),0.04349999999999993,0.04657252408878001,2.520435093406642,-0.04349999999999993
2001-02-26__2003-02-17,2001-02-26,2003-02-17,2003-02-24,2003-03-17,XGBoost (direct multi-horizon),0.20017214488983154,0.21434212213965795,12.261493323219842,-0.20017214488983154
2001-03-26__2003-03-17,2001-03-26,2003-03-17,2003-03-24,2003-04-14,Naive (recursive),0.11249999999999999,0.11612708555716016,6.586842658858096,0.11249999999999999
2001-03-26__2003-03-17,2001-03-26,2003-03-17,2003-03-24,2003-04-14,XGBoost (direct multi-horizon),0.09485352563858035,0.10258361941393652,5.895307347948266,-0.09485352563858035
2001-04-23__2003-04-14,2001-04-23,2003-04-14,2003-04-21,2003-05-12,Naive (recursive),0.08174999999999999,0.08578315685494443,5.128844321288241,0.08174999999999999
2001-04-23__2003-04-14,2001-04-23,2003-04-14,2003-04-21,2003-05-12,XGBoost (direct multi-horizon),0.09901576542854307,0.10921700222025882,6.165506716025284,0.09901576542854307
2001-05-21__2003-05-12,2001-05-21,2003-05-12,2003-05-19,2003-06-09,Naive (recursive),0.013500000000000012,0.01603121954188141,0.8794316387991281,0.0015000000000000013
2001-05-21__2003-05-12,2001-05-21,2003-05-12,2003-05-19,2003-06-09,XGBoost (direct multi-horizon),0.02258734226226805,0.027046892086314285,1.464704621973015,0.019947795867919893
2001-06-18__2003-06-09,2001-06-18,2003-06-09,2003-06-16,2003-07-07,Naive (recursive),0.010499999999999954,0.01689674524871575,0.680281800100609,-0.009499999999999953
2001-06-18__2003-06-09,2001-06-18,2003-06-09,2003-06-16,2003-07-07,XGBoost (direct multi-horizon),0.02637963128089904,0.02979914282567079,1.70109395859805,0.014116315126419088
2001-07-16__2003-07-07,2001-07-16,2003-07-07,2003-07-14,2003-08-04,Naive (recursive),0.047750000000000015,0.0518579791353269,3.064663758989682,-0.047750000000000015
2001-07-16__2003-07-07,2001-07-16,2003-07-07,2003-07-14,2003-08-04,XGBoost (direct multi-horizon),0.0509687390327454,0.059009761454797596,3.2788699950543245,-0.0509687390327454
2001-08-13__2003-08-04,2001-08-13,2003-08-04,2003-08-11,2003-09-01,Naive (recursive),0.1737499999999999,0.18042242100138212,10.407677550882697,-0.1737499999999999
2001-08-13__2003-08-04,2001-08-13,2003-08-04,2003-08-11,2003-09-01,XGBoost (direct multi-horizon),0.19877235269546506,0.20660950860617222,12.003483274578405,-0.19877235269546506
2001-09-10__2003-09-01,2001-09-10,2003-09-01,2003-09-08,2003-09-29,Naive (recursive),0.11675000000000002,0.12606645073135045,6.796819006957895,0.11675000000000002
2001-09-10__2003-09-01,2001-09-10,2003-09-01,2003-09-08,2003-09-29,XGBoost (direct multi-horizon),0.09327037978172303,0.10208275716302613,5.710202216495333,-0.09327037978172303
2001-10-08__2003-09-29,2001-10-08,2003-09-29,2003-10-06,2003-10-27,Naive (recursive),0.03899999999999998,0.042041646019155804,2.418894590798966,0.03899999999999998
2001-10-08__2003-09-29,2001-10-08,2003-09-29,2003-10-06,2003-10-27,XGBoost (direct multi-horizon),0.03056063771247869,0.039748454384129654,1.9302838196124499,-0.02890802836418155
2001-11-05__2003-10-27,2001-11-05,2003-10-27,2003-11-03,2003-11-24,Naive (recursive),0.04050000000000009,0.041249242417285774,2.5911966840176817,0.04050000000000009
2001-11-05__2003-10-27,2001-11-05,2003-10-27,2003-11-03,2003-11-24,XGBoost (direct multi-horizon),0.06817123913764955,0.07019440400060092,4.320242494941901,0.06817123913764955
2001-12-03__2003-11-24,2001-12-03,2003-11-24,2003-12-01,2003-12-22,Naive (recursive),0.034750000000000114,0.03540833235271055,2.2624394183303513,0.034750000000000114
2001-12-03__2003-11-24,2001-12-03,2003-11-24,2003-12-01,2003-12-22,XGBoost (direct multi-horizon),0.061331426620483465,0.06331321110028895,3.950574766566835,0.061331426620483465
2001-12-31__2003-12-22,2001-12-31,2003-12-22,2003-12-29,2004-01-19,Naive (recursive),0.08599999999999997,0.0956268790665051,5.439595545099933,-0.08599999999999997
2001-12-31__2003-12-22,2001-12-31,2003-12-22,2003-12-29,2004-01-19,XGBoost (direct multi-horizon),0.0461809043884277,0.05053075371380489,2.87014376486229,-0.011682726383209219
2002-01-28__2004-01-19,2002-01-28,2004-01-19,2004-01-26,2004-02-16,Naive (recursive),0.053249999999999964,0.05899788131789138,3.189416727761931,-0.053249999999999964
2002-01-28__2004-01-19,2002-01-28,2004-01-19,2004-01-26,2004-02-16,XGBoost (direct multi-horizon),0.029920010805130015,0.036915009818415244,1.8082805751437996,-0.016961207628250097
2002-02-25__2004-02-16,2002-02-25,2004-02-16,2004-02-23,2004-03-15,Naive (recursive),0.08250000000000002,0.08318353202407315,4.763497715882176,-0.08250000000000002
2002-02-25__2004-02-16,2002-02-25,2004-02-16,2004-02-23,2004-03-15,XGBoost (direct multi-horizon),0.07763128638267514,0.08784096916019828,4.494269690605542,-0.07763128638267514
2002-03-25__2004-03-15,2002-03-25,2004-03-15,2004-03-22,2004-04-12,Naive (recursive),0.05850000000000011,0.06146136998147708,3.2513735836955124,-0.05850000000000011
2002-03-25__2004-03-15,2002-03-25,2004-03-15,2004-03-22,2004-04-12,XGBoost (direct multi-horizon),0.18357162523269654,0.18573567519811943,10.587422530675267,-0.18357162523269654
2002-04-22__2004-04-12,2002-04-22,2004-04-12,2004-04-19,2004-05-10,Naive (recursive),0.11575000000000008,0.1405462557309871,6.05472562138058,-0.11575000000000008
2002-04-22__2004-04-12,2002-04-22,2004-04-12,2004-04-19,2004-05-10,XGBoost (direct multi-horizon),0.3197274436950684,0.32845501329980353,17.844855106042708,-0.3197274436950684
2002-05-20__2004-05-10,2002-05-20,2004-05-10,2004-05-17,2004-06-07,Naive (recursive),0.09599999999999997,0.10013740559850748,4.726370874263348,-0.09599999999999997
2002-05-20__2004-05-10,2002-05-20,2004-05-10,2004-05-17,2004-06-07,XGBoost (direct multi-horizon),0.4006614804267884,0.402910817872671,21.36473246835066,-0.4006614804267884
2002-06-17__2004-06-07,2002-06-17,2004-06-07,2004-06-14,2004-07-05,Naive (recursive),0.1140000000000001,0.11498695578194956,5.65201289082021,0.1140000000000001
2002-06-17__2004-06-07,2002-06-17,2004-06-07,2004-06-14,2004-07-05,XGBoost (direct multi-horizon),0.1540899918079377,0.16617049016308477,8.221573737610832,-0.1540899918079377
2002-07-15__2004-07-05,2002-07-15,2004-07-05,2004-07-12,2004-08-02,Naive (recursive),0.017250000000000043,0.01966596043929718,0.8874645682989216,-0.0032499999999999196
2002-07-15__2004-07-05,2002-07-15,2004-07-05,2004-07-12,2004-08-02,XGBoost (direct multi-horizon),0.13396306180953982,0.13905267314347042,6.665007564409269,0.13396306180953982
2002-08-12__2004-08-02,2002-08-12,2004-08-02,2004-08-09,2004-08-30,Naive (recursive),0.018749999999999933,0.022332711434127225,0.9782519315319815,0.018749999999999933
2002-08-12__2004-08-02,2002-08-12,2004-08-02,2004-08-09,2004-08-30,XGBoost (direct multi-horizon),0.12350219011306762,0.12834407834390302,6.250791543306473,0.12350219011306762
2002-09-09__2004-08-30,2002-09-09,2004-08-30,2004-09-06,2004-09-27,Naive (recursive),0.03550000000000003,0.044558949718322576,1.8355556785550933,-0.024999999999999967
2002-09-09__2004-08-30,2002-09-09,2004-08-30,2004-09-06,2004-09-27,XGBoost (direct multi-horizon),0.10248197650909424,0.1131561077685591,5.171181030446329,0.10248197650909424
2002-10-07__2004-09-27,2002-10-07,2004-09-27,2004-10-04,2004-10-25,Naive (recursive),0.10649999999999993,0.10795137794396134,5.288822340691045,-0.10649999999999993
2002-10-07__2004-09-27,2002-10-07,2004-09-27,2004-10-04,2004-10-25,XGBoost (direct multi-horizon),0.12083942580223084,0.1237405144799344,6.034222243653012,-0.12083942580223084
2002-11-04__2004-10-25,2002-11-04,2004-10-25,2004-11-01,2004-11-22,Naive (recursive),0.06399999999999989,0.0678048670819432,3.1402695081400105,0.06399999999999989
2002-11-04__2004-10-25,2002-11-04,2004-10-25,2004-11-01,2004-11-22,XGBoost (direct multi-horizon),0.09776718378067012,0.10109319263531007,4.979524966966687,-0.09776718378067012
2002-12-02__2004-11-22,2002-12-02,2004-11-22,2004-11-29,2004-12-20,Naive (recursive),0.10499999999999998,0.11398903456034705,5.4404762362305386,0.10499999999999998
2002-12-02__2004-11-22,2002-12-02,2004-11-22,2004-11-29,2004-12-20,XGBoost (direct multi-horizon),0.045661786556243866,0.05234757121559142,2.4112435977626365,0.0449285750389099
2002-12-30__2004-12-20,2002-12-30,2004-12-20,2004-12-27,2005-01-17,Naive (recursive),0.024499999999999966,0.028169132042006502,1.3191850327399033,0.006000000000000005
2002-12-30__2004-12-20,2002-12-30,2004-12-20,2004-12-27,2005-01-17,XGBoost (direct multi-horizon),0.08482753157615663,0.09924980540623529,4.473201781565804,0.08482753157615663
2003-01-27__2005-01-17,2003-01-27,2005-01-17,2005-01-24,2005-02-14,Naive (recursive),0.08550000000000002,0.08563001810113088,4.486122969512898,-0.08550000000000002
2003-01-27__2005-01-17,2003-01-27,2005-01-17,2005-01-24,2005-02-14,XGBoost (direct multi-horizon),0.07402547454833985,0.07412624583716668,3.872789751509128,-0.07402547454833985
2003-02-24__2005-02-14,2003-02-24,2005-02-14,2005-02-21,2005-03-14,Naive (recursive),0.12299999999999994,0.14008747267332644,6.087800115158499,-0.12299999999999994
2003-02-24__2005-02-14,2003-02-24,2005-02-14,2005-02-21,2005-03-14,XGBoost (direct multi-horizon),0.17030616545677185,0.18403556222517403,8.558619504791801,-0.17030616545677185
2003-03-24__2005-03-14,2003-03-24,2005-03-14,2005-03-21,2005-04-11,Naive (recursive),0.16525000000000012,0.17151457664000472,7.556677014834889,-0.16525000000000012
2003-03-24__2005-03-14,2003-03-24,2005-03-14,2005-03-21,2005-04-11,XGBoost (direct multi-horizon),0.30871928405761717,0.31452016600582716,14.619242726447412,-0.30871928405761717
2003-04-21__2005-04-11,2003-04-21,2005-04-11,2005-04-18,2005-05-09,Naive (recursive),0.0727500000000002,0.07909646009778208,3.1937239253213354,0.0727500000000002
2003-04-21__2005-04-11,2003-04-21,2005-04-11,2005-04-18,2005-05-09,XGBoost (direct multi-horizon),0.33489986491203305,0.33531428710532907,16.096232716789512,-0.33489986491203305
2003-05-19__2005-05-09,2003-05-19,2005-05-09,2005-05-16,2005-06-06,Naive (recursive),0.0704999999999999,0.07157513534740947,3.212360511041923,0.0704999999999999
2003-05-19__2005-05-09,2003-05-19,2005-05-09,2005-05-16,2005-06-06,XGBoost (direct multi-horizon),0.08950686359405513,0.10647402476466282,4.272069881259024,-0.0814165573120117
2003-06-16__2005-06-06,2003-06-16,2005-06-06,2005-06-13,2005-07-04,Naive (recursive),0.11550000000000027,0.1300096150290434,5.175288246032621,-0.11550000000000027
2003-06-16__2005-06-06,2003-06-16,2005-06-06,2005-06-13,2005-07-04,XGBoost (direct multi-horizon),0.056285011291503984,0.07550120396262174,2.4734583968903077,-0.056285011291503984
2003-07-14__2005-07-04,2003-07-14,2005-07-04,2005-07-11,2005-08-01,Naive (recursive),0.09150000000000025,0.0966203912225574,3.9458469026121747,-0.09150000000000025
2003-07-14__2005-07-04,2003-07-14,2005-07-04,2005-07-11,2005-08-01,XGBoost (direct multi-horizon),0.13361979436874394,0.1435915186164006,5.829475781629525,-0.13361979436874394
2003-08-11__2005-08-01,2003-08-11,2005-08-01,2005-08-08,2005-08-29,Naive (recursive),0.41900000000000004,0.46916361751525454,16.16444188978945,-0.41900000000000004
2003-08-11__2005-08-01,2003-08-11,2005-08-01,2005-08-08,2005-08-29,XGBoost (direct multi-horizon),0.5411435880661011,0.5917337865322961,21.482580405313616,-0.5411435880661011
2003-09-08__2005-08-29,2003-09-08,2005-08-29,2005-09-05,2005-09-26,Naive (recursive),0.26274999999999993,0.2728612284660464,9.403316453086912,-0.26274999999999993
2003-09-08__2005-08-29,2003-09-08,2005-08-29,2005-09-05,2005-09-26,XGBoost (direct multi-horizon),0.6314972968101501,0.6383592549880122,24.26459652173373,-0.6314972968101501
2003-10-06__2005-09-26,2003-10-06,2005-09-26,2005-10-03,2005-10-24,Naive (recursive),0.16074999999999995,0.194763317901498,5.877465567604398,0.13824999999999998
2003-10-06__2005-09-26,2003-10-06,2005-09-26,2005-10-03,2005-10-24,XGBoost (direct multi-horizon),0.20895747423171995,0.2801506126761481,7.913191895007965,-0.15891466760635375
2003-11-03__2005-10-24,2003-11-03,2005-10-24,2005-10-31,2005-11-21,Naive (recursive),0.3487500000000001,0.35930940705748304,14.14095702753422,0.3487500000000001
2003-11-03__2005-10-24,2003-11-03,2005-10-24,2005-10-31,2005-11-21,XGBoost (direct multi-horizon),0.4025004057884216,0.45989485678830694,15.951794635749684,0.4025004057884216
2003-12-01__2005-11-21,2003-12-01,2005-11-21,2005-11-28,2005-12-19,Naive (recursive),0.02224999999999988,0.029987497394747663,0.9988996493443579,0.018249999999999877
2003-12-01__2005-11-21,2003-12-01,2005-11-21,2005-11-28,2005-12-19,XGBoost (direct multi-horizon),0.42493860960006713,0.4263848482666546,17.401341856508946,0.42493860960006713
2003-12-29__2005-12-19,2003-12-29,2005-12-19,2005-12-26,2006-01-16,Naive (recursive),0.0950000000000002,0.10317703232793642,4.110837705524365,-0.0950000000000002
2003-12-29__2005-12-19,2003-12-29,2005-12-19,2005-12-26,2006-01-16,XGBoost (direct multi-horizon),0.08032526969909659,0.09760027938732521,3.3673933184502833,0.08032526969909659
2004-01-26__2006-01-16,2004-01-26,2006-01-16,2006-01-23,2006-02-13,Naive (recursive),0.04325000000000001,0.04848968962573388,1.8413243454151955,0.014250000000000096
2004-01-26__2006-01-16,2004-01-26,2006-01-16,2006-01-23,2006-02-13,XGBoost (direct multi-horizon),0.3921631140708923,0.4008562356648541,15.38792240726505,0.3921631140708923
2004-02-23__2006-02-13,2004-02-23,2006-02-13,2006-02-20,2006-03-13,Naive (recursive),0.09225000000000005,0.11818523596456544,3.8391010851774086,-0.0757500000000001
2004-02-23__2006-02-13,2004-02-23,2006-02-13,2006-02-20,2006-03-13,XGBoost (direct multi-horizon),0.09262022829055783,0.11826110133992171,3.817538482651134,0.05571069669723505
2004-03-22__2006-03-13,2004-03-22,2006-03-13,2006-03-20,2006-04-10,Naive (recursive),0.2739999999999999,0.2940433641488955,10.683105535797795,-0.2739999999999999
2004-03-22__2006-03-13,2004-03-22,2006-03-13,2006-03-20,2006-04-10,XGBoost (direct multi-horizon),0.2611128277778624,0.2816444660118159,10.151812713814056,-0.2611128277778624
2004-04-19__2006-04-10,2004-04-19,2006-04-10,2006-04-17,2006-05-08,Naive (recursive),0.2412500000000002,0.24167074709198896,8.470775176601494,-0.2412500000000002
2004-04-19__2006-04-10,2004-04-19,2006-04-10,2006-04-17,2006-05-08,XGBoost (direct multi-horizon),0.37211700630187994,0.4201911081290049,13.609386022515437,-0.37211700630187994
2004-05-17__2006-05-08,2004-05-17,2006-05-08,2006-05-15,2006-06-05,Naive (recursive),0.0202500000000001,0.024459149617270155,0.6887254962637717,0.0202500000000001
2004-05-17__2006-05-08,2004-05-17,2006-05-08,2006-05-15,2006-06-05,XGBoost (direct multi-horizon),0.24286125040054318,0.2728557297993731,8.7233554270544,-0.24286125040054318
2004-06-14__2006-06-05,2004-06-14,2006-06-05,2006-06-12,2006-07-03,Naive (recursive),0.04125000000000001,0.047678611556965504,1.3941578070781464,-0.019750000000000156
2004-06-14__2006-06-05,2004-06-14,2006-06-05,2006-06-12,2006-07-03,XGBoost (direct multi-horizon),0.393488908290863,0.42316473064769733,14.335658011980279,-0.393488908290863
2004-07-12__2006-07-03,2004-07-12,2006-07-03,2006-07-10,2006-07-31,Naive (recursive),0.0744999999999999,0.07670397642886573,2.468149293323041,-0.0744999999999999
2004-07-12__2006-07-03,2004-07-12,2006-07-03,2006-07-10,2006-07-31,XGBoost (direct multi-horizon),0.47752613162994384,0.4930595515496689,17.037198119174054,-0.47752613162994384
2004-08-09__2006-07-31,2004-08-09,2006-07-31,2006-08-07,2006-08-28,Naive (recursive),0.12799999999999978,0.16234839081432237,4.344064508866204,0.12799999999999978
2004-08-09__2006-07-31,2004-08-09,2006-07-31,2006-08-07,2006-08-28,XGBoost (direct multi-horizon),0.13549594497680661,0.15302480191689552,4.677026403401354,-0.06955511283874516
2004-09-06__2006-08-28,2004-09-06,2006-08-28,2006-09-04,2006-09-25,Naive (recursive),0.3909999999999999,0.4084880659211477,14.597471825837275,0.3909999999999999
2004-09-06__2006-08-28,2004-09-06,2006-08-28,2006-09-04,2006-09-25,XGBoost (direct multi-horizon),0.39725867319107067,0.4170640579256377,14.808558633425346,0.39725867319107067
2004-10-04__2006-09-25,2004-10-04,2006-09-25,2006-10-02,2006-10-23,Naive (recursive),0.1532499999999999,0.15466657686778992,6.518747674783134,0.1532499999999999
2004-10-04__2006-09-25,2004-10-04,2006-09-25,2006-10-02,2006-10-23,XGBoost (direct multi-horizon),0.24396995830535895,0.2503285271530373,10.165671017178573,0.24396995830535895
2004-11-01__2006-10-23,2004-11-01,2006-10-23,2006-10-30,2006-11-20,Naive (recursive),0.02475000000000005,0.02682815685059269,1.090931050160606,-0.0202500000000001
2004-11-01__2006-10-23,2004-11-01,2006-10-23,2006-10-30,2006-11-20,XGBoost (direct multi-horizon),0.1428054747581482,0.1464375640393513,6.068914618399436,0.1428054747581482
2004-11-29__2006-11-20,2004-11-29,2006-11-20,2006-11-27,2006-12-18,Naive (recursive),0.07374999999999987,0.07622171606569864,3.1729345204725985,-0.07374999999999987
2004-11-29__2006-11-20,2004-11-29,2006-11-20,2006-11-27,2006-12-18,XGBoost (direct multi-horizon),0.07063685417175292,0.07229742417930246,2.948349325314365,0.07063685417175292
2004-12-27__2006-12-18,2004-12-27,2006-12-18,2006-12-25,2007-01-15,Naive (recursive),0.06600000000000006,0.08702873088813835,2.857977783984318,0.05800000000000005
2004-12-27__2006-12-18,2004-12-27,2006-12-18,2006-12-25,2007-01-15,XGBoost (direct multi-horizon),0.12344363164901728,0.1335495403822899,5.245407699849708,0.12344363164901728
2005-01-24__2007-01-15,2005-01-24,2007-01-15,2007-01-22,2007-02-12,Naive (recursive),0.044499999999999984,0.05026927491022719,1.9582509441297757,0.010499999999999732
2005-01-24__2007-01-15,2005-01-24,2007-01-15,2007-01-22,2007-02-12,XGBoost (direct multi-horizon),0.08166218471527098,0.08799809163421421,3.583133594390987,0.016760604858398365
2005-02-21__2007-02-12,2005-02-21,2007-02-12,2007-02-19,2007-03-12,Naive (recursive),0.26475000000000015,0.27549818511198965,10.895421171192531,-0.26475000000000015
2005-02-21__2007-02-12,2005-02-21,2007-02-12,2007-02-19,2007-03-12,XGBoost (direct multi-horizon),0.19120984840393074,0.19813775450429902,7.745881332156166,-0.19120984840393074
2005-03-21__2007-03-12,2005-03-21,2007-03-12,2007-03-19,2007-04-09,Naive (recursive),0.1895,0.2144422999317066,6.952269014877147,-0.1895
2005-03-21__2007-03-12,2005-03-21,2007-03-12,2007-03-19,2007-04-09,XGBoost (direct multi-horizon),0.363558358669281,0.38707854157937094,13.853381767094866,-0.363558358669281
2005-04-18__2007-04-09,2005-04-18,2007-04-09,2007-04-16,2007-05-07,Naive (recursive),0.1955,0.21351112383199147,6.595412245218858,-0.1955
2005-04-18__2007-04-09,2005-04-18,2007-04-09,2007-04-16,2007-05-07,XGBoost (direct multi-horizon),0.36445146179199206,0.3719963274061283,12.699368375313991,-0.36445146179199206
2005-05-16__2007-05-07,2005-05-16,2007-05-07,2007-05-14,2007-06-04,Naive (recursive),0.11050000000000004,0.12304877081872867,3.4908596729914136,-0.11050000000000004
2005-05-16__2007-05-07,2005-05-16,2007-05-07,2007-05-14,2007-06-04,XGBoost (direct multi-horizon),0.6133529734611511,0.6143419849133936,21.139033517675433,-0.6133529734611511
2005-06-13__2007-06-04,2005-06-13,2007-06-04,2007-06-11,2007-07-02,Naive (recursive),0.1707500000000003,0.1717490902450435,5.484011471556335,0.1707500000000003
2005-06-13__2007-06-04,2005-06-13,2007-06-04,2007-06-11,2007-07-02,XGBoost (direct multi-horizon),0.3884241919517516,0.39646894312718356,13.756988889587522,-0.3884241919517516
2005-07-11__2007-07-02,2005-07-11,2007-07-02,2007-07-09,2007-07-30,Naive (recursive),0.07074999999999998,0.08291411218845678,2.372161090174704,0.027249999999999885
2005-07-11__2007-07-02,2005-07-11,2007-07-02,2007-07-09,2007-07-30,XGBoost (direct multi-horizon),0.19982176685333253,0.23180677971870542,6.990872819726714,-0.19982176685333253
2005-08-08__2007-07-30,2005-08-08,2007-07-30,2007-08-06,2007-08-27,Naive (recursive),0.10375000000000023,0.1050678352303884,3.611493140929442,0.10375000000000023
2005-08-08__2007-07-30,2005-08-08,2007-07-30,2007-08-06,2007-08-27,XGBoost (direct multi-horizon),0.04933522272109969,0.060450025861422105,1.7639674754298187,-0.03982096052169792
2005-09-05__2007-08-27,2005-09-05,2007-08-27,2007-09-03,2007-09-24,Naive (recursive),0.052750000000000186,0.054168717909878754,1.8680500627898284,-0.052750000000000186
2005-09-05__2007-08-27,2005-09-05,2007-08-27,2007-09-03,2007-09-24,XGBoost (direct multi-horizon),0.23646700859069825,0.24166576606416892,8.681227052691849,-0.23646700859069825
2005-10-03__2007-09-24,2005-10-03,2007-09-24,2007-10-01,2007-10-22,Naive (recursive),0.039999999999999925,0.04364630568559025,1.3984614000002176,0.0029999999999997806
2005-10-03__2007-09-24,2005-10-03,2007-09-24,2007-10-01,2007-10-22,XGBoost (direct multi-horizon),0.30790192556381235,0.3292620596175762,11.418091757948416,-0.30790192556381235
2005-10-31__2007-10-22,2005-10-31,2007-10-22,2007-10-29,2007-11-19,Naive (recursive),0.25524999999999975,0.25830940749419073,8.49814478882767,-0.25524999999999975
2005-10-31__2007-10-22,2005-10-31,2007-10-22,2007-10-29,2007-11-19,XGBoost (direct multi-horizon),0.5155211062431335,0.5236866489089874,17.969242411929088,-0.5155211062431335
2005-11-28__2007-11-19,2005-11-28,2007-11-19,2007-11-26,2007-12-17,Naive (recursive),0.08600000000000019,0.09125513684171446,2.7746024813308985,0.08600000000000019
2005-11-28__2007-11-19,2005-11-28,2007-11-19,2007-11-26,2007-12-17,XGBoost (direct multi-horizon),0.3397054905891418,0.341738809874584,11.766561805785383,-0.3397054905891418
2005-12-26__2007-12-17,2005-12-26,2007-12-17,2007-12-24,2008-01-14,Naive (recursive),0.06300000000000017,0.07063639288638698,2.0391436695893956,-0.06300000000000017
2005-12-26__2007-12-17,2005-12-26,2007-12-17,2007-12-24,2008-01-14,XGBoost (direct multi-horizon),0.24647959518432616,0.24754912186086633,8.249468063137982,-0.24647959518432616
2006-01-23__2008-01-14,2006-01-23,2008-01-14,2008-01-21,2008-02-11,Naive (recursive),0.07825000000000026,0.08401636745301504,2.5456596627830215,0.07825000000000026
